book_id,character_id,name,name_variant,
135,14,Floor,Floor,
135,14,Floor,Florine,
135,15,Thijs,Thijs,
135,16,Esther,Esther,
135,17,Eline,Eline,
136,1,Nicky,Nicky,
136,1,Nicky,Harley Bitch,
136,1,Nicky,Bitchke,
136,2,Chantal,Chantal,
136,3,Nadia,Nadia,
136,4,Eva,Eva,
136,5,Marcelo,Marcelo,
136,5,Marcelo,Marcelo Peraza,
136,6,Grizzly,Grizzly,
136,7,Elisabeth,Elisabeth,
136,8,Frank,Frank,
137,1,Steegman,Steegman,
137,1,Steegman,Emiel,
137,1,Steegman,Emiel Steegman,
137,2,ik,ik,
137,3,Renée,Renée,
137,3,Renée,Renée Steegman,
137,4,Tereza,Tereza,
137,5,Lodewijk,Lodewijk,
137,5,Lodewijk,Lodewijk Wesselmans,
137,6,François,François,
137,6,François,François Moens,
137,7,Arlette,Arlette,
137,8,Sandra,Sandra,
137,8,Sandra,Sandra Volckaert,
137,9,Mieke,Mieke,
137,10,Andy,Andy,
137,11,Jürgen,Jürgen,
137,12,Petra,Petra,
138,1,Emma,Emma,
138,1,Emma,Emma Welker,
138,1,Emma,Mireille,
138,2,Kris,Kris,
138,2,Kris,Kris de Roode,
138,3,Van Drie,Van Drie,
138,3,Van Drie,van Drie,
138,3,Van Drie,Hans,
138,4,Titus,Titus,
138,4,Titus,Titus Pletting,
138,4,Titus,Tiet,
138,5,Wim,Wim,
138,6,Dragovich,Dragovich,
138,6,Dragovich,Matej,
138,6,Dragovich, vb ,
138,7,Karin,Karin,
138,8,Harald,Harald,
138,9,Sanders,Sanders,
138,9,Sanders,Toine Sanders,
138,10,Denise,Denise,
138,11,Bleekvelt,Bleekvelt,
138,11,Bleekvelt,Hennie Bleekvelt,
138,12,Carmichael,Carmichael,
138,12,Carmichael,Stephen Carmichael,
138,13,sr, sr ,
138,14,lk, lk ,
139,1,P.F. Thomése,P.F. Thomése,
139,1,P.F. Thomése,Fránske,
139,2,J. Kessels,J. Kessels,
139,3,Peer,Peer,
139,3,Peer,Peer,
139,3,Peer,Peerke,
139,3,Peer,Sonnemans,
139,3,Peer,Peer Sonnemans,
139,4,Bernadette,Bernadette,
139,4,Bernadette,Van Rooij,
139,4,Bernadette,van Rooij,
139,4,Bernadette,Bernadette van Rooij,
139,4,Bernadette,Det,
139,4,Bernadette,Detje,
139,5,de Schel,de Schel,
139,5,de Schel,De Schel,
139,6,Gerd,Gerd,
139,7,Mei Lan,Mei Lan,
140,1,Richter,Richter,
140,1,Richter,Richter Loos,
140,2,Clovis,Clovis,
140,2,Clovis,Clovis Loos ,
140,3,Layla,Layla,
140,4,Jacques,Jacques,
140,5,Jadran,Jadran,
140,6,Bojana,Bojana,
140,7,Abraham,Abraham,
140,8,Afra,Afra,
141,1,Robert,Robert,
141,1,Robert,Robert Patati,
141,2,Micky,Micky,
141,2,Micky,Spijker,
141,2,Micky,Micky Spijker,
141,3,Katja,Katja,
141,3,Katja,Katja Hellriegel,
141,4,Carsten,Carsten,
141,4,Carsten,Carsten Roeder,
141,5,Ingrid,Ingrid,
141,5,Ingrid,Ingrid Roeder,
141,6,Debriek,Jean,
141,6,Debriek,Debriek,
141,6,Debriek,Jean Debriek,
141,7,Hinrichs,Jens,
141,7,Hinrichs,Hinrichs,
141,7,Hinrichs,Jens Hinrichs,
141,8,Patrick,Patrick,
141,8,Patrick,Patrick Schmidt,
141,9,Sascha,Sascha,
141,9,Sascha,Heidfeld,
141,9,Sascha,Sascha Heidfeld,
141,10,Bayder,Bayder,
141,10,Bayder,Jürgen Bayder,
141,11,Sybille,Sybille,
141,11,Sybille,Wenger,
141,11,Sybille,Sybille Wenger,
141,12,Molendorp,Molendorp,
141,12,Molendorp,Henk Molendorp,
141,13,Anouk,Anouk,
141,13,Anouk,Van Berg,
141,13,Anouk,Anouk van Berg,
141,14,Auber,Hans,
141,14,Auber,Auber,
141,14,Auber,Hans Auber,
141,15,Raik,Raik,
141,15,Raik,Fost,
141,15,Raik,Raik Fost,
141,16,Michael,Michael,
141,16,Michael,Delgado,
141,16,Michael,Michael Delgado,
141,17,Anderman,Anderman,
141,17,Anderman,Jan Anderman,
141,18,Kampmann,Kampmann,
142,1,Viktor,Viktor,
142,1,Viktor,Rijshout,
142,1,Viktor,Viktor Rijshout,
142,2,Vibeke,Vibeke,
142,3,Anne,Anne,
142,4,Anders,Anders,
142,5,Erna,Erna,
142,6,Ole,Ole,
142,7,Nielsen,Nielsen,
143,1,Lucas,Lucas,
143,1,Lucas,Geluck,
143,1,Lucas,Lucas Geluck,
143,2,Shala,Shala,
143,3,Mijntje,Mijntje,
143,3,Mijntje,Hadeweyn,
143,4,Van Spilberghen,Van Spilberghen,
143,5,Amada,Amada,
143,6,Bruno,Bruno,
143,7,Claes,Claes,
143,7,Claes,Spilbergen,
143,7,Claes,Claes Dirxsz Van Spilbergen,
143,8,Hannes,Hannes,
143,8,Hannes,Vermeer,
143,8,Hannes,Hannes Vermeer,
143,9,Bruno,Bruno,
143,10,Seitz,Olav,
143,10,Seitz,Seitz,
143,10,Seitz,Olav Seitz,
143,11,Albert,Albert,
143,11,Albert,Quakernack,
143,11,Albert,Albert Quakernack,
143,12,Johannes,Johannes,
143,12,Johannes,Van Sandt,
143,12,Johannes,Johannes van Sandt,
143,13,Eline,Eline,
143,13,Eline,Lientje,
143,14,Fien,Fien,
143,15,Mercier,Mercier,
143,15,Mercier,Louis,
143,15,Mercier,Louis Mercier,
143,16,Tula,Tula,
143,16,Tula,Rigaud,
143,17,Jacqueline,Jacqueline,
143,17,Jacqueline,Van Den Branden,
143,17,Jacqueline,Jacqueline Van Den Branden,
144,1,Sam,Sam,
144,1,Sam,Coorenvaar,
144,1,Sam,Sam Coorenvaar,
144,2,Jur,Jur,
144,2,Jur,van Zeijl,
144,2,Jur,Van Zeijl,
144,2,Jur,Jur van Zeijl,
144,3,Sofie,Sofie,
144,4,Schulz,Schulz,
144,4,Schulz,Joachim Schulz,
144,5,Morris,Morris,
144,5,Morris,Morris van Zeijl,
144,6,Monika,Monika,
144,7,Dieter,Dieter,
144,7,Dieter,Penndorff,
144,7,Dieter,Dieter Penndorff,
144,8,Berg,Berg,
144,8,Berg,Christian Berg,
144,9,Eefje,Eefje,
144,9,Eefje,De Waal,
144,9,Eefje,Eefje de Waal,
144,9,Eefje,Eva Zimmermann,
144,10,Jenny,Jenny,
144,10,Jenny,Jenny Albrecht,
144,11,Neumeyer,Neumeyer,
144,11,Neumeyer,Carl Neumeyer,
144,12,Hoffmann,Hoffmann,
144,12,Hoffmann,Maria Hoffmann,
144,13,Thelma,Thelma,
144,14,Lukas,Lukas,
144,15,Van Groeningen,Van Groeningen,
144,15,Van Groeningen,Arend,
144,15,Van Groeningen,Arend van Groeningen,
144,16,Job,Job,
144,16,Job,Job Schrijnmaker,
144,16,Job,Jacobus,
144,16,Job,Jacobus Schrijnmaker,
144,16,Job,Grote Schrijver,
145,1,Sofia,Sofia,
145,1,Sofia,Sofia de Regt,
145,1,Sofia,Soof,
145,2,Wilbert,Wilbert,
145,3,Harold,Harold,
145,3,Harold,Harold de Regt,
145,4,Adriaan,Adriaan,
145,4,Adriaan,Linthorst,
145,4,Adriaan,Adriaan Linthorst,
145,5,Jules,Jules,
145,6,Marco,Marco,
145,7,Kim,Kim,
145,8,Robbert,Robbert,
145,9,Pauline,Pauline,
145,10,Caroline,Caroline,
145,11,Ilja,Ilja,
145,12,BJ,BJ,
145,13,Janine,Janine,
145,14,Karel,Karel,
145,15,Erik,Erik,
146,1,Isebrand,Isebrand,
146,1,Isebrand,Isebrand Schut,
146,2,Cornelis,Cornelis,
146,2,Cornelis,Cornelis Mecker,
146,2,Cornelis,Cor,
146,3,Gesina,Gesina,
146,4,Tineke,Tineke,
146,5,Sylvio,Sylvio,
146,5,Sylvio,Sylvio Enklaar,
146,6,Jean-Luc,Jean-Luc,
146,6,Jean-Luc,Jean-Luc de la Salle,
146,7,Robert,Robert,
146,7,Robert,Robert Meckering,
146,8,Ebel,Ebel,
146,8,Ebel,Ebel Formsma,
146,9,Manja,Manja,
146,9,Manja,Manja van der Ziel,
146,10,Boudewijn,Boudewijn,
146,10,Boudewijn,Van Velzen,
146,10,Boudewijn,Boudewijn van Velzen,
146,11,Menno,Menno,
146,12,Froukje,Froukje,
147,1,Margot,Margot,
147,2,Henry,Henry,
147,3,Judith,Judith,
147,3,Judith,Judith Knowloon,
147,4,Lee Bao,Lee Bao,
147,5,Wen,Wen,
147,6,Mia,Mia,
147,7,Phil,Phil,
147,8,Levy,Levy,
147,8,Levy,Carl,
147,8,Levy,Carl Levy,
147,9,B,B,
147,10,Tim,Tim,
147,11,Chantal,Chantal,
147,11,Chantal,Chan,
147,12,Howard,Howard,
147,13,Hyun-Ki,Hyun-Ki,
148,1,Tjepko,Tjepko,
148,1,Tjepko,Dogge,
148,1,Tjepko,Tjepko Dogge,
148,1,Tjepko,Redhead Paddy Malone,
148,2,Cor,Cor,
148,3,Wiesje,Wiesje,
148,3,Wiesje,Wies,
148,3,Wiesje,Wies Dogge,
148,4,Alice,Alice,
148,5,Aajee,Aajee,
148,5,Aajee,Arend,
148,5,Aajee,Arend Jan Drabbe,
148,6,Thérése,Thérése,
148,6,Thérése,Therese,
148,6,Thérése,Thérése Lammers,
148,7,Bé,Bé,
148,7,Bé,Bé Lanning,
148,8,Kobus,Kobus,
148,8,Kobus,Koba,
148,9,Pjotr,Pjotr,
148,10,Boelo,Boelo,
148,11,Tuck,Tuck,
148,11,Tuck,Dirk Pomp,
148,12,Stefan,Stefan,
148,13,Jo,Jo,
148,14,Fris,Fris,
148,14,Fris,Frederik,
148,15,Theodoor,Theodoor,
148,16,Hajo,Hajo,
148,17,Ricardo,Ricardo,
148,18,Rosita,Rosita,
148,19,Karel,Karel,
148,19,Karel,Kareltje,
148,20,Hinnerk,Hinnerk,
148,21,Aaf,Aaf,
149,1,Gwen,Gwen,
149,1,Gwen,Gwen Rummerling,
149,2,Dieter,Dieter,
149,3,Kathy,Kathy,
149,3,Kathy,Kathy Rummerling,
149,3,Kathy,haar moeder,
149,3,Kathy,Haar moeder,
149,4,Edward,Edward,
149,4,Edward,Edward Rummerling,
149,4,Edward,haar vader,
149,4,Edward,Haar vader,
149,5,Vanessa,Vanessa,
149,6,Thomas,Thomas,
149,6,Thomas,Thomas Ruyver,
149,7,René,René,
149,8,Luuk,Luuk,
149,9,Jolien,Jolien,
149,10,Jana,Jana,
149,11,Monique,Monique,
150,1,Marlena,Marlena,
150,2,Andries,Andries,
150,3,Szymon,Szymon,
150,4,Boris,Boris,
150,5,Nathan,Nathan,
150,6,Riet,Riet,
150,7,Basia,Basia,
150,8,Muijssens,Muijssens,
150,9,Irina,Irina,
150,10,Chiel,Chiel,
150,11,Richard,Richard,
150,12,Jens,Jens,
150,13,Annetje,Annetje,
150,14,Milosz,Milosz,
150,15,Polak,Polak,
151,1,Vera,Vera,
151,1,Vera,Vera Zagt,
151,2,Lucien,Lucien,
151,2,Lucien,Lucien Reinders,
151,3,Annie,Annie,
151,3,Annie,Annie Vrijland,
151,4,Nico,Nico,
151,4,Nico,Vrijland,
151,4,Nico,Nico Vrijland,
151,5,Aron,Aron,
151,6,Theodorus,Theodorus,
151,6,Theodorus,Theodorus Zagt,
151,7,oma,oma,
151,7,oma,Oma,
151,8,Van Grunsven,Van Grunsven,
151,8,Van Grunsven,van Grunsven,
151,9,Hans,Hans,
151,10,Rosalie,Rosalie,
151,11,Laura,Laura,
151,12,Ingrid,Ingrid,
151,13,Robert,Robert,
151,14,Noa,Noa,
151,15,Manders,Manders,
151,16,Chiel,Chiel,
151,16,Chiel,Chieltje,
151,17,Nora,Nora,
152,1,Victor,Victor,
152,1,Victor,Duval,
152,1,Victor,Victor Duval,
152,2,Patrix,Patrix,
152,2,Patrix,Coriolan,
152,2,Patrix,Patrix Coriolan,
152,3,Madame,Violette,
152,3,Madame,Biassou,
152,3,Madame,Violette Biassou,
152,3,Madame,Madame,
152,4,Cassandra,Cassandra,
152,4,Cassandra,Vital,
152,4,Cassandra,Cassandra Vital,
152,5,commissaris,commissaris,
152,5,commissaris,Commissaris,
153,1,Ismeen,Ismeen,
153,1,Ismeen,Ismeen van Oort,
153,2,Clarissa,Clarissa,
153,2,Clarissa,Clarissa van Oort,
153,3,Gone,Gone,
153,3,Gone,Gone van Oort,
153,4,Siegfried,Siegfried,
153,4,Siegfried,Siegfried van Oort,
153,4,Siegfried,Sieg,
153,5,George,George,
153,5,George,George van Oort,
153,6,Peter,Peter,
154,1,Ik,Ik,
154,1,Ik,ik,
154,2,Snoep,Snoep,
154,3,Kanarie,Kanarie,
154,4,Willem,Willem,
154,5,Alex,Alex,
154,6,Maria,Maria,
154,7,Willemijn,Willemijn,
154,7,Willemijn,Willemijn Groeneweg,
154,8,Lina,Lina,
154,9,Van Damme,Van Damme,
154,10,Chris,Chris,
155,1,Emma,Emma,
155,1,Emma,Emma Flamer,
155,2,Willem,Willem,
155,3,Piet,Piet,
155,4,Charlie,Charlie,
155,5,Chris,Chris,
155,5,Chris,Chris Krediet,
155,6,Erik,Erik,
155,6,Erik,Erik Hazelfhoff Roelfzema,
155,7,Maria,Maria,
155,8,Pierre,Pierre,
155,9,Angelique,Angelique,
155,10,Lotte,Lotte,
155,11,Dirk,Dirk,
155,12,Gerda,Gerda,
155,13,Chris,Chris,
155,14,Peter,Peter,
155,15,Christian,Christian,
156,1,Sanders,Sanders,
156,1,Sanders,Dirk,
156,1,Sanders,Dirk Sanders,
156,2,Metz,Metz,
156,2,Metz,Paul,
156,2,Metz,Paul Metz,
156,3,No,No,
156,4,Moerta,Moerta,
156,4,Moerta,Moerta Tjondronegoro,
156,5,Lientje,Lientje,
156,5,Lientje,Lien,
156,6,Klaassen,Klaassen,
156,6,Klaassen,Robert,
156,6,Klaassen,Robert Klaassen,
156,7,Jans,Jans,
156,8,Sarima,Sarima,
156,8,Sarima,Sarima Tjondronegoro,
156,9,Itih,Itih,
156,10,Broers,Broers,
156,11,Ketu,Ketu,
156,12,Adinda,Adinda,
156,13,Oma T,Oma T,
156,14,Von Ritter,Von Ritter,
156,14,Von Ritter,Ulrich,
156,14,Von Ritter,Ulrich von Ritter,
156,14,Von Ritter,Ritter,
156,15,Teng Li,Teng Li,
156,16,Ang Wei,Ang Wei,
156,17,Kramer,Kramer,
156,18,Achmed,Achmed,
156,19,Rhemrev,Rhemrev,
156,20,Boonstra,Boonstra,
156,21,Woedjonno,Woedjonno,
156,21,Woedjonno,Karim,
156,21,Woedjonno,Karim Woedjonno,
156,22,Moerman,Moerman,
157,1,Jonah,Jonah,
157,1,Jonah,Jacobson,
157,1,Jonah,Jonah Jacobson,
157,1,Jonah,Azulão,
157,2,Nana,Nana,
157,2,Nana,Nana Jacobson-da Silva,
157,3,Augusto,Augusto,
157,4,Vicky,Vicky,
157,5,Seno,Seno,
157,6,Linda,Linda,
157,6,Linda,Catharina,
157,7,Landau,Landau,
157,8,Max,Max,
157,8,Max,Max Brander,
157,9,Noor,Noor,
157,10,Sonja,Sonja,
157,11,moeder,mijn moeder,
157,11,moeder,Mijn moeder,
157,12,Delmonte,Delmonte,
157,12,Delmonte,Bobby,
157,12,Delmonte,Bobby Delmonte,
157,13,Steenstra,Steenstra,
157,14,Kaptein,Kaptein,
157,15,Brander,Brander,
157,16,Naki,Naki,
157,17,Van Groen,Van Groen,
158,1,Tomaso,Tomaso,
158,1,Tomaso,Tomaso Giuliani,
158,2,Domenico,Domenico,
158,2,Domenico,Domenico Mastromatteo,
158,2,Domenico,meneer Mastromatteo,
158,2,Domenico,Meneer Mastromatteo,
158,3,mevrouw Mastromatteo,mevrouw Mastromatteo,
158,3,mevrouw Mastromatteo,Mevrouw Mastromatteo,
158,4,Romagnoli,Romagnoli,
158,5,Carmela,Carmela,
158,5,Carmela,Carmela Mastrommatteo,
158,6,Freddy,Freddy,
158,7,Giuseppe,Giuseppe,
158,7,Giuseppe,Giuseppe Giuliani,
158,8,Marco,Marco,
158,8,Marco,Marco Giancarlo,
158,9,Antonella,Antonella,
158,10,Gianluigi Biscotti,Gianluigi Biscotti,
158,11,Davide,Davide,
158,12,Vincenzo,Vincenzo,
158,12,Vincenzo,Tozzi,
158,12,Vincenzo,Vincenzo Tozzi,
159,1,Samuel,Samuel,
159,1,Samuel,Samuel Green,
159,1,Samuel,Sam,
159,2,Venus,Venus,
159,3,Sammie,Sammie,
159,4,Rocky,Rocky,
159,4,Rocky,Rock,
159,5,Cynthia,Cynthia,
159,6,Vincent,Vincent,
159,7,Sonny,Sonny,
159,9,Jean,Jean,
159,8,Ernst,Ernst,
159,10,Harold,Harold,
159,11,Mayke,Mayke,
159,12,Ferdinand,Ferdinand,
159,13,George,George,
160,1,Vermeer,Vermeer,
160,1,Vermeer,Johannes Vermeer,
160,2,Isa,Isa,
160,2,Isa,Isa Verstuijven ,
160,3,Celine,Celine,
160,3,Celine,Celine Vermeer,
160,4,Kasper,Kasper,
160,4,Kasper,Kasper Eijsvogel,
160,5,Anne,Anne,
160,5,Anne,Anne Vermeer,
160,6,Olivier,Olivier,
160,6,Olivier,Olivier Liebach,
160,7,Arend,Arend,
160,7,Arend,Koolvis,
160,7,Arend,Arend Koolvis,
160,8,Teijmen,Teijmen,
160,8,Teijmen,Paul,
160,8,Teijmen,Paul Teijmen,
160,9,Ronnie,Ronnie,
160,10,Dennis,Dennis,
160,11,Remco,Remco,
160,12,Quist,Quist,
160,13,Visserlink,Visserlink,
160,14,Maarten,Maarten,
160,15,Alexander,Alexander,
160,15,Alexander,Alex,
161,1,Franny,Franny,
161,2,Maud,Maud,
161,3,Birgit,Birgit,
161,4,Ella,Ella,
161,5,Klaartje,Klaartje,
161,6,Gitta,Gitta,
161,7,Anneke,Anneke,
162,1,Pontus,Pontus,
162,1,Pontus,Beg,
162,1,Pontus,Beg,
162,2,Samira,Samira Uygun,
162,2,Samira,de vrouw,
162,2,Samira,De vrouw,
162,3,Saïd,Saïd Mirza,
162,3,Saïd,Mirza,
162,3,Saïd,Saïd Mirza,
162,3,Saïd,de jongen,
162,3,Saïd,De jongen,
162,3,Saïd,kleine Mozes,
162,3,Saïd,kleine Mozes,
162,4,de Ethiopiër,de Ethiopiër,
162,4,de Ethiopiër,De Ethiopiër,
162,4,de Ethiopiër,de neger,
162,4,de Ethiopiër,De neger,
162,4,de Ethiopiër,de zwarte man,
162,4,de Ethiopiër,De zwarte man,
162,5,Zalman,Zalman,
162,5,Zalman,Eder,
162,5,Zalman,Zalman Eder,
162,6,Zita,Zita,
162,7,Vitaly,Vitaly,
162,8,Alexander,Alexander,
162,8,Alexander,Haç,
162,8,Alexander,Alexander Haç ,
162,8,Alexander,de stroper,
162,8,Alexander,De stroper,
162,9,Akmuhammet,Akmuhammet,
162,9,Akmuhammet,Kurbankiliev,
162,9,Akmuhammet,Akmuhammet Kurbankiliev,
162,9,Akmuhammet,de man uit Asjchabad,
162,9,Akmuhammet,De man uit Asjchabad,
162,10,de lange man,de lange man,
162,10,de lange man,De lange man,
162,11,Oksana,Oksana,
162,12,Koller,Koller,
162,13,Tina,Tina,
162,13,Tina,Tina Bazooka,
162,13,Tina,Bazooka,
162,14,Yehuda,Yehuda,
162,14,Yehuda,Herz,
162,14,Yehuda,Yehuda Herz,
162,15,Eva,Eva,
162,16,Chiop,Chiop,
162,16,Chiop,Ataman,
162,16,Chiop,ataman,
162,16,Chiop,ataman Chiop,
162,16,Chiop,Ataman Chiop,
162,17,Nacer ,Nacer ,
162,17,Nacer ,Gül,
162,17,Nacer ,Nacer Gül,
162,18,Semjon,Semjon,
162,18,Semjon,Blok,
162,18,Semjon,Semjon Blok,
162,19,Ivan,Ivan,
162,19,Ivan,Budnik,
162,19,Ivan,Ivan Budnik,
163,1,John,John,
163,1,John,de Wolf,
163,1,John,De Wolf,
163,1,John,John de Wolf,
163,2,Cees,Cees,
163,2,Cees,Cees Veerman,
163,3,Mark,Mark,
163,3,Mark,De Punt,
163,3,Mark,Mark de Punt,
163,4,Jezus,Jezus,
163,4,Jezus,Christus,
163,4,Jezus,Jezus Christus,
163,4,Jezus,Jezus Christus van het Kerkhof,
163,5,Vincent,Vincent,
163,5,Vincent,Vincent van der Velden,
163,6,Jasper,Jasper,
163,6,Jasper,Jasper McDougal,
163,6,Jasper,de neger,
163,6,Jasper,De neger,
163,7,Eline,Eline,
163,7,Eline,Eline de Wolf,
163,8,Leo,Leo,
163,8,Leo,Leo Wellens,
163,9,Ronald,Ronald,
163,9,Ronald,Ronald Braam,
163,10,Donna,Donna,
163,10,Donna,Donna van der Werf,
163,11,Sasha,Sasha,
163,11,Sasha,Sasha Wertheim,
163,11,Sasha,Stefan,
163,11,Sasha,Stefan Hoefnagel,
163,12,Rogier,Rogier,
163,12,Rogier,Rogier van Dieren,
163,13,Ray,Ray,
163,13,Ray,Ray Slijngaard,
163,14,Hans,Hans,
163,14,Hans,Hans Achterberg,
163,15,Lieke,Lieke,
163,15,Lieke,Lieke de Meurtrière,
163,16,Sofie,Sofie,
163,16,Sofie,Sofie de Recht,
163,17,Dennis,Dennis,
163,17,Dennis,Dennis Hoogland,
163,18,Antonio,Antonio,
163,18,Antonio,Presto,
163,18,Antonio,Antonio Presto,
163,19,Abdel,Abdel,
163,19,Abdel,Abdel Yacoubi,
163,20,Theo,Theo,
163,20,Theo,Theo de Graaf,
163,20,Theo,Theodoor,
163,20,Theo,Theodoor de Graaf,
163,21,Ella,Ella,
163,21,Ella,Ella Vos,
163,22,Marco,Marco,
163,22,Marco,Marco Braat,
163,23,Joost,Joost,
163,23,Joost,Joost van Kooten,
163,24,Sunee,Sunee,
164,1,Nathan,Nathan,
164,1,Nathan,Nathan Verstraete,
164,1,Nathan,Naat,
164,2,Theo,Theo,
164,2,Theo,Van Gogh,
164,2,Theo,van Gogh,
164,2,Theo,Theo van Gogh,
164,3,Kohn,Max,
164,3,Kohn,Kohn,
164,3,Kohn,Max Kohn,
164,4,Sonja,Sonja,
164,4,Sonja,Verstraete,
164,4,Sonja,Sonja Verstraete,
164,5,Leon,Leon,
164,5,Leon,De Winter,
164,5,Leon,de Winter,
164,5,Leon,Leon de Winter,
164,6,Cohen,Cohen,
164,6,Cohen,Job Cohen,
164,7,Boujeri,Boujeri,
164,7,Boujeri,Mohamed,
164,7,Boujeri,Mohamed Boujeri,
164,7,Boujeri,Mo,
164,8,Sallie,Sallie,
164,8,Sallie,Salheddine,
164,8,Sallie,Salheddine Ouaziz,
164,9,Bram,Bram,
164,9,Bram,Moszkowicz,
164,9,Bram,Bram Moszkowicz,
164,10,Marijke Hogeveld,Marijke Hogeveld,
164,11,Jimmy,Jimmy,
164,11,Jimmy,Jimmy Davis,
164,11,Jimmy,Jim,
164,12,Kichie,Kichie,
164,12,Kichie,Ouaziz,
164,12,Kichie,Kichie Ouaziz,
164,12,Kichie,Kicham,
164,12,Kichie,Kicham Ouaziz,
164,13,Donner,Donner,
164,13,Donner,Piet Hein Donner,
164,14,Wilders,Wilders,
164,14,Wilders,Geert,
164,14,Wilders,Geert Wilders,
164,15,Frits,Frits,
164,15,Frits,Firas,
164,16,Janet,Janet,
164,16,Janet,Davis,
164,16,Janet,Janet Davis,
164,17,Lia,Lia,
164,18,Van der Ven,Van der Ven,
164,19,Father Joseph,Father Joseph,
164,20,Van Ast,Van Ast,
164,21,Karel,Karel,
164,21,Karel,Kareef,
165,1,Sylvester,Sylvester,
165,1,Sylvester,Sylvester Opperman,
165,1,Sylvester,de jonge Opperman,
165,1,Sylvester,De jonge Opperman,
165,1,Sylvester,Syl,
165,2,Rufus,Rufus,
165,2,Rufus,Rufus Opperman,
165,2,Rufus,vader Opperman,
165,2,Rufus,Vader Opperman,
165,2,Rufus,Opperman senior,
165,3,Lavendel ,Lavendel ,
165,4,Rikkert,Rikkert,
165,4,Rikkert,Rikkert Fijntjes,
165,5,Rivka,Rivka,
165,6,Kiki,Kiki,
165,7,Milou,Milou,
165,8,Hannelore,Hannelore,
165,9,Charlotte,Charlotte,
166,1,Sonja,Sonja,
166,1,Sonja,Sonja Mayling,
166,2,Chiang,Chiang,
166,2,Chiang,Chiang Kai-Check,
166,3,Ailing,Ailing,
166,4,Chingling,Chingling,
166,5,Charlie,Charlie,
166,6,moeder,mijn moeder,
166,6,moeder,Mijn moeder,
166,6,moeder,Ni,
166,7,T.V.,T.V.,
166,8,Zhang,Zhang,
166,9,Donald,Donald,
166,10,Wendell,Wendell,
166,10,Wendell,Willkie,
166,10,Wendell,Wendell Willkie,
166,11,Sun,Sun,
166,12,Roosevelt,Roosevelt,
166,13,Stilwell,Stilwell,
166,14,Churchill,Churchill,
166,15,Mao Zedong,Mao Zedong,
166,16,Kung,Kung,
167,1,Laura,Laura,
167,1,Laura,Lola,
167,1,Laura,Charlotte,
167,2,Chess,Chess,
167,2,Chess,Chiyõ,
167,3,Jun,Jun,
167,4,Amélie,Amélie,
167,5,Elijah,Elijah,
167,6,Mama-San,Mama-San,
167,7,Daniël,Daniël,
167,8,Karina,Karina,
167,9,Kenji,Kenji,
167,10,Valentina,Valentina,
167,11,Angela,Angela,
167,12,Katalin,Katalin,
167,13,Nobu,Nobu,
167,14,Takashi,Takashi,
167,15,Shachõ,Shachõ,
167,16,Thomas,Thomas,
167,17,Mark,Mark,
168,1,Tatjana,Tatjana,
168,2,Babs,Babs,
168,2,Babs,Babs Sluyter,
168,3,Lot,Lot,
168,4,Rudolf,Rudolf,
168,4,Rudolf,Rudolf Sluyter,
168,5,Mevrouw Super,Mevrouw Super,
168,6,Katja,Katja,
168,7,Myrthe,Myrthe,
168,8,Maartje,Maartje,
168,9,Nada,Nada,
168,10,Juna,Juna,
168,11,Christina,Christina,
168,12,Reinier,Reinier,
168,13,Monique,Monique,
168,14,Mariska,Mariska,
168,15,Valerie,Valerie,
168,16,Emmy,Emmy,
168,17,Gifkikker,mevrouw Gifkikker,
168,17,Gifkikker,Mevrouw Gifkikker,
168,18,Adriaan,Adriaan,
168,19,Nada,Nada,
168,20,Super,Super,
168,21,Eliza,Eliza,
168,22,Sophie,Sophie,
169,1,Margot,Margot,
169,1,Margot,Margot Frank,
169,2,Lotte,Lotte,
169,3,Anne,Anne,
169,3,Anne,Anne Frank,
169,4,Edith,Edith,
169,4,Edith,Edith Frank,
169,4,Edith,moeder,
169,5,Otto,Otto,
169,5,Otto,Otto Frank,
169,5,Otto,vader,
169,6,Erna,Erna,
169,6,Erna,Erna Kool,
169,7,Oma Aken,Oma Aken,
169,7,Oma Aken,oma,
169,8,Gerard,Gerard,
169,9,Peter,Peter,
169,9,Peter,Peter Bot,
169,10,Anton,Anton,
169,10,Anton,Van Bemmelen,
169,10,Anton,Anton van Bemmelen,
169,11,Florentine,Florentine,
169,11,Florentine,Florentine van Saet,
169,12,Lidy,Lidy,
169,13,Miep,Miep,
169,14,Hein,Hein,
170,1,Van Kempen,Van Kempen,
170,1,Van Kempen,Lucas,
170,2,Simon,Simon,
170,2,Simon,Duyzer,
170,2,Simon,Simon Duyzer,
170,3,A. A. Staal,A. A. Staal,
170,3,A. A. Staal,a. a. Staal,
170,3,A. A. Staal,Bert,
170,4,Marieke,Marieke,
170,4,Marieke,Marieke Staal,
170,5,Rudi,Rudi,
170,5,Rudi,Rudi Staal,
170,6,Ton,Ton,
170,6,Ton,Ton Duyzer,
170,7,Anna,Anna,
170,8,Peter,Peter,
170,8,Peter,Peter Nijssen,
170,9,Lex,Lex,
170,10,Van Toorn,Van Toorn,
170,10,Van Toorn,Willem,
170,10,Van Toorn,Willem van Toorn,
