book_id,source,target,relation_type
120,3,14,vijand
120,3,15,vijand
120,3,16,vijand
120,3,18,vijand
120,3,26,vijand
120,3,28,vijand
120,3,29,vijand
120,4,17,vijand
120,5,1,vijand
120,5,2,vijand
120,5,10,vijand
120,5,14,vijand
120,5,15,vijand
120,5,16,vijand
120,5,18,vijand
120,5,26,vijand
120,5,28,vijand
120,5,29,vijand
120,6,1,vijand
120,6,14,vijand
120,6,15,vijand
120,6,16,vijand
120,6,18,vijand
120,6,26,vijand
120,6,28,vijand
120,6,29,vijand
120,10,3,vijand
120,10,5,vijand
120,13,3,vijand
120,13,5,vijand
120,13,6,vijand
120,13,20,vijand
120,13,21,vijand
120,13,22,vijand
120,13,24,vijand
120,13,27,vijand
120,14,3,vijand
120,14,5,vijand
120,14,6,vijand
120,15,3,vijand
120,15,5,vijand
120,15,6,vijand
120,15,20,vijand
120,15,21,vijand
120,15,22,vijand
120,15,24,vijand
120,15,27,vijand
120,16,5,vijand
120,16,6,vijand
120,16,20,vijand
120,16,21,vijand
120,16,22,vijand
120,16,24,vijand
120,16,27,vijand
120,17,1,collega
120,17,4,vijand
120,18,5,vijand
120,18,6,vijand
120,18,20,vijand
120,18,21,vijand
120,18,22,vijand
120,18,24,vijand
120,18,27,vijand
120,20,1,vijand
120,20,13,vijand
120,20,16,vijand
120,20,18,vijand
120,20,26,vijand
120,20,28,vijand
120,20,29,vijand
120,21,13,vijand
120,21,16,vijand
120,21,18,vijand
120,21,26,vijand
120,21,28,vijand
120,21,29,vijand
120,22,13,vijand
120,22,16,vijand
120,22,18,vijand
120,23,26,vijand
120,23,28,vijand
120,23,29,vijand
120,24,13,vijand
120,24,16,vijand
120,24,18,vijand
120,24,26,vijand
120,24,28,vijand
120,24,29,vijand
120,26,5,vijand
120,26,6,vijand
120,26,20,vijand
120,26,21,vijand
120,26,22,vijand
120,26,24,vijand
120,26,27,vijand
120,27,1,vijand
120,27,13,vijand
120,27,16,vijand
120,27,18,vijand
120,28,5,vijand
120,28,6,vijand
120,28,20,vijand
120,28,21,vijand
120,28,22,vijand
120,28,24,vijand
120,28,27,vijand
120,29,5,vijand
120,29,6,vijand
120,29,20,vijand
120,29,21,vijand
120,29,22,vijand
120,29,24,vijand
120,29,27,vijand
120,1,3,geliefde_collega
120,3,1,geliefde_collega
120,1,17,collega
120,4,13,zoon
121,1,7,collega
121,5,9,collega
121,7,1,collega
121,9,5,collega
121,1,8,collega_geliefde_vriend
121,8,1,collega_geliefde_vriend
121,7,10,geliefde
121,10,7,geliefde
121,2,3,geliefde_vriend
121,2,4,geliefde_vriend
121,2,5,geliefde_vriend
121,2,6,geliefde_vriend
121,2,7,geliefde_vriend
121,3,2,geliefde_vriend
121,3,4,geliefde_vriend
121,3,5,geliefde_vriend
121,3,6,geliefde_vriend
121,3,7,geliefde_vriend
121,4,2,geliefde_vriend
121,4,3,geliefde_vriend
121,4,5,geliefde_vriend
121,4,6,geliefde_vriend
121,4,7,geliefde_vriend
121,5,2,geliefde_vriend
121,5,3,geliefde_vriend
121,5,4,geliefde_vriend
121,5,6,geliefde_vriend
121,5,7,geliefde_vriend
121,6,2,geliefde_vriend
121,6,3,geliefde_vriend
121,6,4,geliefde_vriend
121,6,5,geliefde_vriend
121,6,7,geliefde_vriend
121,7,2,geliefde_vriend
121,7,3,geliefde_vriend
121,7,4,geliefde_vriend
121,7,5,geliefde_vriend
121,7,6,geliefde_vriend
121,5,10,vriend
121,10,5,vriend
122,1,5,collega
122,1,6,collega
122,1,7,collega
122,1,8,collega
122,1,9,collega
122,5,1,collega
122,5,5,collega
122,5,7,collega
122,5,8,collega
122,5,10,collega
122,6,1,collega
122,6,5,collega
122,6,7,collega
122,6,8,collega
122,6,10,collega
122,7,1,collega
122,7,5,collega
122,7,6,collega
122,7,8,collega
122,7,10,collega
122,8,1,collega
122,8,5,collega
122,8,6,collega
122,8,7,collega
122,8,10,collega
122,9,1,collega
122,10,1,collega
122,10,5,collega
122,10,6,collega
122,10,7,collega
122,10,8,collega
122,1,3,geliefde
122,2,4,geliefde
122,3,1,geliefde
122,4,2,geliefde
122,3,4,nicht
122,4,3,nicht
122,1,2,vriend
122,1,4,vriend
122,2,1,vriend
122,2,9,vriend
122,4,1,vriend
122,9,2,vriend
123,8,2,broer
123,2,11,collega
123,6,7,collega
123,7,6,collega
123,11,2,collega
123,3,15,dochter
123,10,1,dochter
123,10,9,dochter
123,1,3,geliefde
123,2,6,geliefde
123,3,1,geliefde
123,6,2,geliefde
123,1,2,geliefde_vijand
123,2,1,geliefde_vijand
123,1,10,moeder
123,5,1,moeder
123,9,10,moeder
123,9,2,schoonbroer_vriend_vijand
123,2,10,schoonmoeder
123,10,2,schoonzoon
123,1,8,schoonzus
123,8,1,schoonzus
123,2,9,schoonzus_vriend
123,5,2,vader
123,12,3,vader
123,1,6,vijand
123,1,9,vijand
123,6,1,vijand
123,7,9,vijand
123,9,7,vijand
123,1,4,vriend
123,1,12,vriend
123,2,7,vriend
123,3,5,vriend
123,4,1,vriend
123,5,3,vriend
123,5,12,vriend
123,7,1,vriend
123,7,2,vriend
123,9,11,vriend
123,11,9,vriend
123,12,1,vriend
123,12,5,vriend
123,1,7,vriend_vijand
123,1,5,zoon
123,2,5,zoon
123,2,8,zus
123,9,1,zus
124,2,8,collega
124,1,2,collega_vriend
124,1,3,collega_vriend
124,1,8,collega_vriend
124,2,1,collega_vriend
124,2,3,collega_vriend
124,3,1,collega_vriend
124,3,2,collega_vriend
124,3,8,collega_vriend
124,8,1,collega_vriend
124,8,2,collega_vriend
124,8,3,collega_vriend
124,1,4,geliefde
124,2,4,geliefde
124,4,1,geliefde
124,4,2,geliefde
124,5,6,geliefde
124,5,11,geliefde
124,6,5,geliefde
124,6,7,geliefde
124,7,6,geliefde
124,11,5,geliefde
124,1,6,moeder
124,1,10,stiefbroer
124,10,1,stiefbroer
124,1,11,stiefmoeder_vriend
124,1,7,stiefvader
124,7,1,stiefzoon
124,11,1,stiefzoon_vriend
124,1,5,vader
124,10,7,vader
124,5,7,vijand
124,7,5,vijand
124,1,9,vriend
124,2,9,vriend
124,9,1,vriend
124,9,2,vriend
124,5,1,zoon
124,6,1,zoon
124,7,10,zoon
125,1,5,collega
125,1,7,collega
125,1,10,collega
125,1,11,collega
125,5,1,collega
125,7,1,collega
125,10,1,collega
125,11,1,collega
125,8,1,dochter
125,9,1,dochter
125,1,6,familie_ongedefinieerd
125,6,1,familie_ongedefinieerd
125,6,8,familie_ongedefinieerd
125,1,2,geliefde
125,1,3,geliefde
125,1,4,geliefde
125,2,1,geliefde
125,3,1,geliefde
125,4,1,geliefde
125,8,9,geliefde
125,9,8,geliefde
125,1,9,moeder
125,1,8,vader
125,2,8,vriend
125,2,9,vriend
125,4,8,vriend
125,8,2,vriend
125,8,4,vriend
125,9,2,vriend
126,1,8,collega
126,1,16,collega
126,1,17,collega
126,2,6,collega
126,2,7,collega
126,2,10,collega
126,3,8,collega
126,4,6,collega
126,4,10,collega
126,6,2,collega
126,6,4,collega
126,6,9,collega
126,6,10,collega
126,6,11,collega
126,6,12,collega
126,7,2,collega
126,7,12,collega
126,7,13,collega
126,8,1,collega
126,8,3,collega
126,9,6,collega
126,9,10,collega
126,9,11,collega
126,10,2,collega
126,10,4,collega
126,10,6,collega
126,10,9,collega
126,10,11,collega
126,11,6,collega
126,11,9,collega
126,11,10,collega
126,12,6,collega
126,12,7,collega
126,13,7,collega
126,2,4,collega_geliefde
126,2,5,collega_geliefde
126,4,2,collega_geliefde
126,5,2,collega_geliefde
126,15,12,dochter
126,12,15,moeder
126,13,15,moeder
126,2,13,neef
126,4,13,neef
126,2,12,nicht
126,4,12,nicht
126,12,4,oom
126,13,4,oom
126,15,4,schoonbroer
126,4,15,schoonzus
126,12,2,tante
126,13,2,tante
126,1,3,vriend
126,2,14,vriend
126,2,16,vriend
126,2,16,vriend
126,3,1,vriend
126,5,14,vriend
126,14,2,vriend
126,14,5,vriend
126,16,1,vriend
126,16,2,vriend
126,16,17,vriend
126,17,1,vriend
126,17,2,vriend
126,17,16,vriend
126,15,13,zoon
126,2,15,zus
126,15,2,zus
127,4,1,dochter
127,5,1,dochter
127,1,2,geliefde
127,1,6,geliefde
127,2,1,geliefde
127,2,3,geliefde
127,3,2,geliefde
127,4,5,geliefde
127,5,4,geliefde
127,6,1,geliefde
127,1,4,moeder
127,1,5,vader
127,1,3,vijand
127,3,1,vijand
127,2,4,vriend
127,2,5,vriend
127,4,2,vriend
127,5,2,vriend
128,1,2,geliefde
128,1,4,geliefde
128,2,1,geliefde
128,2,3,geliefde
128,3,2,geliefde
128,4,1,geliefde
128,1,3,vijand_vriend
128,3,1,vijand_vriend
128,2,4,vriend
128,4,2,vriend
129,2,1,geliefde
129,3,4,geliefde
129,4,3,geliefde
129,1,2,geliefde_vijand
129,2,3,geliefde_vijand_vriend
129,3,2,geliefde_vijand_vriend
129,1,4,geliefde_vriend
129,4,1,geliefde_vriend
129,1,3,vriend
129,2,4,vriend
129,3,1,vriend
129,4,2,vriend
130,1,3,achternicht
130,2,3,achternicht
130,3,5,achternicht
130,3,6,achternicht
130,3,7,achternicht
130,5,3,achternicht
130,6,3,achternicht
130,7,3,achternicht
130,1,9,broer
130,1,10,broer
130,2,14,broer
130,9,10,broer
130,10,9,broer
130,1,5,dochter
130,1,6,dochter
130,1,7,dochter
130,2,5,dochter
130,2,6,dochter
130,2,7,dochter
130,1,2,geliefde
130,2,1,geliefde
130,2,4,geliefde
130,4,2,geliefde
130,9,11,geliefde
130,11,9,geliefde
130,5,1,moeder
130,6,1,moeder
130,7,1,moeder
130,12,13,moeder
130,3,2,oudoom
130,3,1,oudtante
130,2,9,schoonbroer
130,2,10,schoonbroer
130,9,2,schoonbroer
130,10,2,schoonbroer
130,11,10,schoonbroer
130,1,11,schoonzus
130,10,11,schoonzus
130,11,1,schoonzus
130,4,5,stiefdochter_vijand
130,4,6,stiefdochter_vijand
130,4,7,stiefdochter_vijand
130,5,4,stiefmoeder_vijand
130,6,4,stiefmoeder_vijand
130,7,4,stiefmoeder_vijand
130,5,2,vader
130,6,2,vader
130,7,2,vader
130,1,8,vriend
130,1,13,vriend
130,2,8,vriend
130,5,8,vriend
130,6,8,vriend
130,6,12,vriend
130,7,8,vriend
130,8,1,vriend
130,8,2,vriend
130,8,5,vriend
130,8,6,vriend
130,8,7,vriend
130,12,6,vriend
130,13,1,vriend
130,13,12,zoon
130,5,6,zus
130,5,7,zus
130,6,5,zus
130,6,7,zus
130,7,5,zus
130,7,6,zus
130,9,1,zus
130,10,1,zus
131,3,6,broer
131,10,1,broer
131,1,11,collega_geliefde
131,1,3,dochter
131,2,3,dochter
131,7,10,dochter
131,9,10,dochter
131,11,8,dochter
131,1,5,geliefde
131,1,8,geliefde
131,4,5,geliefde
131,4,9,geliefde
131,4,12,geliefde
131,5,1,geliefde
131,5,4,geliefde
131,7,9,geliefde
131,8,1,geliefde
131,9,4,geliefde
131,9,7,geliefde
131,11,1,geliefde
131,12,4,geliefde
131,1,2,geliefde_vijand
131,2,1,geliefde_vijand
131,3,9,grootmoeder
131,6,9,grootmoeder
131,3,7,grootvader
131,6,7,grootvader
131,7,3,kleindochter
131,9,3,kleindochter
131,7,6,kleinzoon
131,9,6,kleinzoon
131,1,9,moeder
131,3,2,moeder
131,6,2,moeder
131,8,11,moeder
131,10,9,moeder
131,3,4,mogelijke_grootvader
131,4,3,mogelijke_kleindochter
131,1,4,mogelijke_vader
131,4,1,mogelijke_zoon
131,10,6,neef
131,10,3,nicht
131,7,2,schoondochter
131,9,2,schoondochter
131,2,9,schoonmoeder
131,2,7,schoonvader
131,2,10,schoonzus
131,10,2,schoonzus
131,3,10,tante
131,6,10,tante
131,1,7,vader
131,3,1,vader
131,6,1,vader
131,10,7,vader
131,14,4,vader
131,1,15,vriend_collega
131,4,13,vriend_collega
131,13,4,vriend_collega
131,15,1,vriend_collega
131,1,6,zoon
131,2,6,zoon
131,4,14,zoon
131,7,1,zoon
131,9,1,zoon
131,1,10,zus
131,6,3,zus
132,2,8,collega
132,3,8,collega
132,5,9,collega
132,8,2,collega
132,8,3,collega
132,9,5,collega
132,10,5,collega_vijand
132,10,9,collega_vijand
132,11,5,collega_vijand
132,11,9,collega_vijand
132,5,10,collega_vijand
132,5,11,collega_vijand
132,9,10,collega_vijand
132,9,11,collega_vijand
132,10,11,collega_vriend
132,11,10,collega_vriend
132,1,4,geliefde
132,1,6,geliefde
132,1,7,geliefde
132,2,3,geliefde
132,3,2,geliefde
132,4,1,geliefde
132,6,1,geliefde
132,7,1,geliefde
132,1,5,grootvader
132,5,1,kleinzoon
132,1,3,moeder
132,5,3,schoondochter
132,3,5,schoonvader
132,1,2,vader
132,2,5,vader
132,2,1,zoon
132,3,1,zoon
132,5,2,zoon
133,2,10,collega
133,2,14,collega
133,2,15,collega
133,10,2,collega
133,10,15,collega
133,14,2,collega
133,15,2,collega
133,15,10,collega
133,1,9,collega_geliefde
133,5,9,collega_geliefde
133,9,1,collega_geliefde
133,9,5,collega_geliefde
133,1,2,dochter
133,1,3,dochter
133,3,13,dochter
133,1,7,geliefde
133,2,8,geliefde
133,7,1,geliefde
133,8,2,geliefde
133,13,1,grootmoeder
133,1,13,kleindochter
133,2,1,moeder
133,3,1,moeder
133,13,3,moeder
133,2,13,nicht
133,7,2,stiefdochter
133,7,3,stiefdochter
133,2,7,stiefvader
133,3,7,stiefvader
133,13,2,tante
133,1,4,vriend
133,1,5,vriend
133,1,6,vriend
133,1,11,vriend
133,1,12,vriend
133,2,6,vriend
133,3,8,vriend
133,4,1,vriend
133,4,5,vriend
133,5,1,vriend
133,5,4,vriend
133,5,11,vriend
133,5,12,vriend
133,6,1,vriend
133,6,2,vriend
133,8,3,vriend
133,11,1,vriend
133,11,5,vriend
133,11,12,vriend
133,12,1,vriend
133,12,5,vriend
133,12,11,vriend
133,2,3,zus
133,3,2,zus
134,14,1,broer
134,1,4,collega
134,1,6,collega
134,1,9,collega
134,1,11,collega
134,2,4,collega_vijand
134,2,6,collega
134,2,9,collega
134,2,11,collega
134,4,1,collega
134,4,2,collega_vijand
134,4,5,collega
134,5,4,collega
134,6,1,collega
134,6,2,collega
134,8,9,collega
134,9,1,collega
134,9,2,collega
134,9,8,collega
134,9,11,collega
134,10,4,collega_vijand
134,11,1,collega
134,11,2,collega
134,11,9,collega
134,7,8,collega_neef
134,8,7,collega_neef
134,4,10,collega_vijand
134,1,2,vijand
134,2,1,vijand
134,2,7,vijand
134,2,8,collega_vijand
134,5,6,collega_vijand_vriend
134,6,5,collega_vijand_vriend
134,7,2,collega_vijand
134,8,2,collega_vijand
134,1,7,collega_vriend
134,1,8,collega_vriend
134,7,1,collega_vriend
134,8,1,collega_vriend
134,1,3,geliefde
134,1,12,geliefde
134,3,1,geliefde
134,12,1,geliefde
134,13,1,geliefde
134,1,13,geliefde_vijand
134,2,13,vijand
134,13,1,vijand
134,1,5,vriend
134,5,1,vriend
134,1,14,zus
135,2,6,broer
135,4,6,broer
135,3,12,collega
135,3,15,collega
135,12,3,collega
135,15,3,collega
135,9,2,dochter
135,9,4,dochter
135,1,14,geliefde
135,2,10,geliefde
135,6,13,geliefde
135,10,2,geliefde
135,11,6,geliefde
135,13,6,geliefde
135,14,1,geliefde
135,6,11,geliefde_vijand
135,2,8,geliefde_vriend
135,8,2,geliefde_vriend
135,1,5,moeder
135,2,9,moeder
135,4,9,moeder
135,6,9,moeder
135,4,8,schoonbroer
135,6,8,schoonbroer_vriend
135,8,6,schoonbroer_vriend
135,8,9,schoonmoeder
135,9,8,schoonzoon
135,8,4,schoonzus
135,2,11,vijand
135,2,13,vriend
135,4,11,vijand
135,1,2,vriend
135,1,3,vriend
135,1,6,vriend
135,1,7,vriend
135,1,8,vriend
135,1,11,vriend
135,1,13,vriend
135,2,1,vriend
135,2,5,vriend
135,2,7,vriend
135,2,16,vriend
135,2,17,vriend
135,3,1,vriend
135,3,14,vriend
135,5,2,vriend
135,6,1,vriend
135,6,7,vriend
135,7,1,vriend
135,7,2,vriend
135,7,6,vriend
135,7,8,vriend
135,8,1,vriend
135,8,7,vriend
135,11,1,vriend
135,11,2,vriend
135,11,4,vijand
135,13,1,vriend
135,13,2,vriend
135,14,3,vriend
135,16,2,vriend
135,16,17,vriend
135,17,2,vriend
135,17,16,vriend
135,3,11,vriend_geliefde
135,8,11,vriend_geliefde
135,11,3,vriend_geliefde
135,11,8,vriend_geliefde
135,7,11,vriend_vijand
135,11,7,vriend_vijand
135,5,1,zoon
135,9,6,zoon
135,2,4,zus
135,4,2,zus
135,6,2,zus
135,6,4,zus
136,3,7,collega
136,7,3,collega
136,3,8,collega_vriend
136,8,3,collega_vriend
136,3,4,dochter
136,5,4,dochter
136,2,1,dochter_vijand
136,2,3,dochter_vijand
136,3,5,geliefde
136,5,3,geliefde
136,4,2,grootmoeder
136,2,4,kleindochter
136,4,3,moeder
136,1,2,moeder_vijand
136,3,2,moeder_vijand
136,1,4,nicht
136,4,1,tante
136,4,5,vader
136,2,5,vijand
136,2,8,vijand
136,5,2,vijand
136,8,2,vijand
136,1,6,vriend
136,1,7,vriend
136,1,8,vriend
136,6,1,vriend
136,7,1,vriend
136,8,1,vriend_vijand
136,1,3,zus
136,3,1,zus
137,1,2,collega
137,2,1,collega
137,1,3,dochter
137,1,4,geliefde
137,6,7,geliefde
137,7,6,geliefde
137,1,8,geliefde_vijand_vriend
137,8,1,geliefde_vijand_vriend
137,3,4,moeder
137,3,1,vader
137,1,9,vriend
137,1,10,vriend
137,1,11,vriend
137,1,12,vriend
137,3,9,vriend
137,8,10,vriend
137,8,11,vriend
137,8,12,vriend
137,9,1,vriend
137,9,3,vriend
137,10,1,vriend
137,10,8,vriend
137,10,11,vriend
137,10,12,vriend
137,11,1,vriend
137,11,8,vriend
137,11,10,vriend
137,11,12,vriend
137,12,1,vriend
137,12,8,vriend
137,12,10,vriend
137,12,11,vriend
138,1,3,collega
138,3,1,collega
138,4,12,collega
138,6,13,collega
138,6,14,collega
138,9,4,collega_vijand
138,9,12,collega
138,11,2,collega
138,11,5,collega
138,12,4,collega
138,12,9,collega
138,13,6,collega
138,13,14,collega
138,14,6,collega
138,14,13,collega
138,1,2,collega_geliefde_vriend
138,2,1,collega_geliefde_vriend 
138,4,9,collega_vijand
138,4,11,collega_vijand
138,11,4,collega_vijand
138,1,5,collega_vriend
138,2,5,collega_vriend
138,5,1,collega_vriend
138,5,2,collega_vriend
138,1,4,geliefde
138,2,10,geliefde
138,4,1,geliefde
138,1,6,geliefde_vijand
138,6,1,geliefde_vijand
138,10,2,geliefde_vijand
138,1,13,vijand
138,1,14,vijand
138,2,6,vijand
138,2,13,vijand
138,2,14,vijand
138,3,11,vijand
138,5,6,vijand
138,5,13,vijand
138,5,14,vijand
138,6,2,vijand
138,6,5,vijand
138,6,11,vijand
138,11,6,vijand
138,11,13,vijand
138,11,14,vijand
138,13,1,vijand
138,13,2,vijand
138,13,5,vijand
138,14,1,vijand
138,14,2,vijand
138,14,5,vijand
138,1,7,vriend
138,4,8,vriend
138,7,1,vriend
138,8,4,vriend
139,1,5,collega
139,3,5,collega
139,3,6,collega_vijand
139,5,1,collega
139,5,3,collega
139,5,6,collega_vijand
139,1,6,collega_vijand
139,6,1,collega_vijand
139,6,3,collega_vijand
139,6,5,collega_vijand
139,1,4,geliefde
139,1,7,geliefde
139,2,7,geliefde
139,3,4,geliefde
139,4,1,geliefde
139,4,3,geliefde
139,4,7,geliefde
139,7,1,geliefde
139,7,2,geliefde
139,7,4,geliefde
139,1,2,vriend
139,2,1,vriend
139,2,3,vriend
139,3,2,vriend
140,2,5,collega
140,5,2,collega
140,1,3,geliefde
140,3,1,geliefde
140,7,8,geliefde
140,8,7,geliefde
140,2,8,grootmoeder
140,1,4,grootvader
140,2,7,grootvader
140,4,1,kleinzoon
140,7,2,kleinzoon
140,8,2,kleinzoon
140,4,8,moeder
140,2,3,schoondochter
140,3,2,schoonvader
140,1,2,vader
140,2,4,vader
140,4,7,vader_vijand
140,2,6,vijand
140,6,2,vijand
140,3,6,vriend
140,5,6,vriend
140,6,3,vriend
140,6,5,vriend
140,2,1,zoon
140,4,2,zoon
140,8,4,zoon
140,7,4,zoon_vijand
141,11,9,broer
141,5,4,broer_collega_vijand
141,1,12,collega
141,1,13,collega
141,1,18,collega
141,2,3,collega
141,2,7,collega
141,2,10,collega
141,2,12,collega
141,2,16,collega
141,3,2,collega
141,3,7,collega
141,3,10,collega
141,3,12,collega
141,3,16,collega
141,4,16,collega
141,5,6,collega
141,5,7,collega
141,5,15,collega
141,5,16,collega
141,6,5,collega
141,6,13,collega
141,6,18,collega
141,7,2,collega
141,7,3,collega
141,7,5,collega
141,7,15,collega
141,8,10,collega
141,9,10,collega
141,10,2,collega
141,10,3,collega
141,10,8,collega
141,10,9,collega
141,12,1,collega
141,12,2,collega
141,12,3,collega
141,12,18,collega
141,13,1,collega
141,15,5,collega
141,15,7,collega
141,16,2,collega
141,16,3,collega
141,16,4,collega
141,16,5,collega
141,17,12,collega_vijand
141,18,1,collega
141,18,6,collega
141,18,12,collega
141,1,2,collega_geliefde
141,2,1,collega_geliefde
141,4,11,collega_geliefde
141,11,4,collega_geliefde
141,3,1,collega_peetoom
141,1,3,collega_petekind
141,1,5,collega_vijand
141,1,6,collega_vijand
141,2,5,collega_vijand
141,2,8,collega_vijand
141,2,9,collega_vijand
141,2,14,collega_vijand
141,3,5,collega_vijand
141,3,8,collega_vijand
141,3,9,collega_vijand
141,5,1,collega_vijand
141,5,2,collega_vijand
141,5,3,collega_vijand
141,6,1,collega_vijand
141,8,2,collega_vijand
141,8,3,collega_vijand
141,9,2,collega_vijand
141,9,3,collega_vijand
141,9,12,collega_vijand
141,12,9,collega_vijand
141,12,17,collega_vijand
141,13,6,collega_vijand
141,14,2,collega_vijand
141,4,5,collega_vijand_zus
141,1,4,collega_vriend
141,4,1,collega_vriend
141,8,9,collega_vriend
141,9,8,collega_vriend
141,9,11,pleegzus
141,2,6,vijand
141,3,6,vijand
141,3,13,vijand
141,5,8,vijand
141,5,9,vijand
141,5,11,vijand
141,6,2,vijand
141,6,3,vijand
141,6,12,vijand
141,8,4,vijand
141,8,5,vijand
141,9,4,vijand
141,9,5,vijand
141,11,5,vijand
141,12,6,vijand
141,13,3,vijand
142,5,6,broer
142,1,7,collega
142,3,7,collega
142,7,1,collega
142,7,3,collega
142,1,3,collega_vriend
142,3,1,collega_vriend
142,1,5,dochter
142,2,5,dochter
142,1,2,geliefde_vijand
142,2,1,geliefde_vijand
142,5,2,moeder
142,6,2,moeder
142,5,1,vader
142,6,1,vader
142,1,4,vriend
142,4,1,vriend
142,1,6,zoon
142,2,6,zoon
142,6,5,zus
143,13,1,broer
143,1,4,collega
143,1,7,collega
143,1,8,collega
143,1,10,collega
143,2,11,collega
143,2,15,collega
143,2,16,collega
143,3,8,collega
143,3,10,collega
143,3,17,collega
143,4,1,collega
143,4,12,collega
143,7,1,collega
143,7,14,collega
143,8,1,collega
143,8,3,collega
143,9,10,collega
143,10,1,collega
143,10,3,collega
143,10,9,collega
143,10,17,collega
143,11,2,collega
143,12,4,collega
143,14,7,collega
143,15,2,collega
143,15,16,collega
143,16,2,collega
143,16,15,collega
143,17,3,collega
143,17,10,collega
143,3,5,collega_vijand_vriend
143,5,3,collega_vijand_vriend
143,3,6,collega_vriend
143,3,9,collega_vriend
143,5,6,collega_vriend
143,5,9,collega_vriend
143,6,3,collega_vriend
143,6,5,collega_vriend
143,9,3,collega_vriend
143,9,5,collega_vriend
143,1,3,geliefde
143,2,5,geliefde
143,3,1,geliefde
143,5,2,geliefde
143,1,2,vijand_vriend
143,2,1,vijand_vriend
143,1,12,vriend
143,12,1,vriend
143,1,13,zus
144,2,5,broer
144,5,2,broer
144,6,4,broer
144,1,3,collega
144,1,10,collega
144,1,14,collega
144,1,15,collega
144,1,16,collega
144,2,3,collega
144,2,15,collega
144,3,1,collega
144,3,2,collega
144,4,12,collega
144,5,9,collega
144,7,9,collega
144,8,12,collega
144,9,7,collega
144,10,1,collega
144,12,4,collega
144,12,8,collega
144,14,1,collega
144,15,1,collega
144,15,2,collega
144,16,1,collega
144,1,2,collega_geliefde
144,2,1,collega_geliefde
144,2,6,collega_geliefde
144,6,2,collega_geliefde
144,1,8,collega_vijand
144,1,11,collega_vijand
144,1,12,collega_vijand
144,1,13,collega_vijand
144,5,11,collega_vijand
144,6,8,collega_vijand
144,6,11,collega_vijand
144,7,8,collega_vijand
144,8,1,collega_vijand
144,8,6,collega_vijand
144,8,7,collega_vijand
144,11,1,collega_vijand
144,11,5,collega_vijand
144,11,6,collega_vijand
144,12,1,collega_vijand
144,13,1,collega_vijand
144,1,6,collega_vriend
144,6,1,collega_vriend
144,2,10,geliefde
144,9,16,geliefde
144,10,2,geliefde
144,16,9,geliefde
144,1,7,geliefde_vijand
144,7,1,geliefde_vijand
144,14,9,moeder
144,2,4,schoonbroer
144,4,2,schoonbroer
144,14,2,vader
144,2,11,vijand
144,8,9,vijand
144,8,16,vijand
144,9,8,vijand
144,11,2,vijand
144,16,8,vijand
144,1,5,vriend
144,5,1,vriend
144,9,1,vriend
144,1,9,vriend_vijand
144,2,14,zoon
144,9,14,zoon
144,4,6,zus
145,1,9,achternicht
145,9,1,achternicht
145,2,15,broer
145,15,2,broer
145,3,1,dochter
145,4,7,dochter
145,1,6,geliefde
145,2,13,geliefde
145,6,1,geliefde
145,13,2,geliefde
145,13,14,vijand
145,8,13,moeder
145,9,3,neef
145,15,8,neef
145,3,9,nicht
145,8,15,oom
145,1,3,vader
145,7,4,vader
145,8,2,vader
145,2,3,vriend
145,2,4,vriend
145,2,5,vriend
145,3,2,vriend
145,3,4,vriend
145,3,5,vriend
145,4,2,vriend
145,4,3,vriend
145,4,5,vriend
145,4,10,vriend
145,5,2,vriend
145,5,3,vriend
145,5,4,vriend
145,7,10,vriend
145,10,4,vriend
145,10,7,vriend
145,11,12,vriend
145,12,5,vriend
145,12,11,vriend
145,14,3,vriend
145,5,11,vriend_collega
145,11,5,vriend_collega
145,3,14,vriend_vijand
145,14,13,vijand
145,2,8,zoon
145,13,8,zoon
146,4,1,broer
146,1,7,collega
146,7,1,collega
146,1,9,collega_geliefde_vijand
146,9,1,collega_geliefde_vijand
146,3,4,dochter
146,2,3,geliefde
146,2,11,geliefde
146,3,2,geliefde
146,4,11,geliefde
146,11,2,geliefde
146,11,4,geliefde
146,1,3,moeder
146,4,3,moeder
146,1,11,schoonbroer
146,11,1,schoonbroer
146,7,2,vader_vijand
146,2,7,vijand_zoon
146,1,2,vriend
146,1,5,vriend
146,1,6,vriend
146,1,8,vriend
146,1,10,vriend
146,2,1,vriend
146,2,5,vriend
146,2,6,vriend
146,2,8,vriend
146,2,10,vriend
146,5,1,vriend
146,5,2,vriend
146,5,6,vriend
146,5,8,vriend
146,5,10,vriend
146,6,1,vriend
146,6,2,vriend
146,6,5,vriend
146,6,8,vriend
146,6,10,vriend
146,8,1,vriend
146,8,2,vriend
146,8,5,vriend
146,8,6,vriend
146,8,10,vriend
146,10,1,vriend
146,10,2,vriend
146,10,5,vriend
146,10,6,vriend
146,10,8,vriend
146,3,1,zoon
146,1,4,zus
147,1,3,collega
147,1,5,collega
147,1,7,collega
147,1,9,collega
147,3,1,collega
147,3,5,collega
147,5,1,collega
147,5,3,collega
147,5,6,collega
147,6,5,collega
147,7,1,collega
147,7,9,collega
147,7,10,collega
147,9,1,collega
147,9,7,collega
147,10,7,collega
147,10,12,collega
147,12,10,collega
147,1,8,collega_geliefde
147,8,1,collega_geliefde
147,1,6,collega_vriend
147,6,1,collega_vriend
147,1,2,geliefde
147,2,1,geliefde
147,1,11,vijand
